date,ticker,open,high,low,adj_close,volume
2025-05-30,EXC,36.465049,36.619592,36.072184,36.182208,6725099
2025-06-02,EXC,36.226188,36.374024,35.995785,36.253315,5069036
2025-06-03,EXC,36.394900,36.442810,36.016383,36.069951,5704115
2025-06-04,EXC,36.073261,36.252383,35.714756,35.805134,4853058
2025-06-05,EXC,35.778718,36.305884,35.655718,36.271110,6231034
2025-06-06,EXC,36.268016,36.356647,36.149707,36.222099,4228756
2025-06-09,EXC,36.168880,36.789107,35.911735,36.714760,5700927
2025-06-10,EXC,36.736422,36.946249,36.210875,36.427022,2334481
2025-06-11,EXC,36.363778,36.400767,36.276465,36.308561,2815842
2025-06-12,EXC,36.388529,36.388626,35.390989,35.393031,5969423
2025-06-13,EXC,35.291913,35.370402,35.054363,35.221617,5810682
2025-06-16,EXC,35.216974,35.410324,35.065234,35.360821,5749538
2025-06-17,EXC,35.364331,35.455601,35.149914,35.385359,6344908
2025-06-18,EXC,35.523654,35.539308,35.324486,35.364546,7251336
2025-06-19,EXC,35.306913,35.560517,34.923828,35.130460,3335038
2025-06-20,EXC,35.240819,35.507104,35.218517,35.312629,4234357
2025-06-23,EXC,35.243000,35.442543,34.418546,34.631464,7212326
2025-06-24,EXC,34.467187,34.682222,34.313180,34.672404,5790027
2025-06-25,EXC,34.573884,34.918209,34.513099,34.720231,4693876
2025-06-26,EXC,34.820773,35.494544,34.725265,35.403127,9078816
2025-06-27,EXC,35.356121,35.700850,35.268441,35.655926,4509812
2025-06-30,EXC,35.771116,36.226948,35.696542,36.084721,6984112
2025-07-01,EXC,36.004963,36.946699,35.865750,36.794434,7119787
2025-07-02,EXC,36.794119,36.802521,36.186649,36.256835,7110185
2025-07-03,EXC,36.340496,36.403697,35.730603,36.089921,5641790
2025-07-04,EXC,36.221418,36.613226,36.062263,36.356517,3987198
2025-07-07,EXC,36.429411,36.488909,35.903940,35.938186,4664355
2025-07-08,EXC,35.928845,36.033960,35.037447,35.062340,6147048
2025-07-09,EXC,35.083312,35.919613,34.997969,35.648206,4903295
2025-07-10,EXC,35.777496,36.120930,35.718802,35.987118,5322749
2025-07-11,EXC,35.927581,35.983719,35.237583,35.337186,9682956
2025-07-14,EXC,35.415197,35.706032,35.346247,35.411520,5445996
2025-07-15,EXC,35.485307,36.063390,35.478000,35.860051,7340267
2025-07-16,EXC,35.749797,35.884369,35.393997,35.713115,5112628
2025-07-17,EXC,35.671787,36.059277,35.138026,35.882504,5707621
2025-07-18,EXC,36.037734,36.203061,35.542945,35.685099,4965068
2025-07-21,EXC,35.749729,36.091253,35.668031,36.088321,4372300
2025-07-22,EXC,36.075873,36.258207,35.851030,36.181399,5906411
2025-07-23,EXC,36.133856,36.234072,36.065383,36.125588,4543206
2025-07-24,EXC,35.910488,36.299703,35.603571,36.095552,4671785
2025-07-25,EXC,35.988803,36.537997,35.914942,36.310269,5842525
2025-07-28,EXC,36.370567,36.780306,36.303152,36.461925,3922647
2025-07-29,EXC,36.327310,36.729853,36.216507,36.681092,7535029
2025-07-30,EXC,36.764300,37.234470,36.627367,37.066921,4145752
2025-07-31,EXC,37.012655,37.675687,36.882896,37.628453,4761189
2025-08-01,EXC,37.677058,38.052293,37.379702,37.580336,4921620
2025-08-04,EXC,37.503214,37.868429,37.431865,37.692675,5635355
2025-08-05,EXC,37.717458,37.823669,37.634399,37.791264,4598047
2025-08-06,EXC,37.522127,37.621515,36.787969,37.093603,6617068
2025-08-07,EXC,36.895983,37.226967,36.465494,36.577538,5145956
2025-08-08,EXC,36.683201,36.795296,36.563365,36.643737,6297901
2025-08-11,EXC,36.693023,37.095413,36.688619,36.945994,7152578
2025-08-12,EXC,37.047113,38.120355,37.016583,37.979419,7793440
2025-08-13,EXC,38.061623,38.927506,37.929347,38.740867,3876658
2025-08-14,EXC,38.884789,39.147500,38.639194,38.695624,4097974
2025-08-15,EXC,38.565793,38.661221,38.112446,38.183342,5136550
2025-08-18,EXC,38.104603,38.549215,38.041123,38.411344,6734070
2025-08-19,EXC,38.576561,38.746696,38.170824,38.211850,3140836
2025-08-20,EXC,38.209994,38.230282,38.018406,38.118836,7814243
2025-08-21,EXC,38.091341,38.145278,37.874608,37.895756,5595017
2025-08-22,EXC,37.771689,37.877347,37.328575,37.598740,4816770
2025-08-25,EXC,37.557091,37.607328,37.301436,37.545636,5096481
2025-08-26,EXC,37.578420,37.672432,37.081450,37.269502,3785430
2025-08-27,EXC,37.378811,37.637353,37.367382,37.387997,4665186
2025-08-28,EXC,37.471310,37.754587,37.015166,37.090417,5320517
2025-08-29,EXC,37.064588,37.231242,36.700457,37.091471,6409466
2025-09-01,EXC,37.021902,37.398417,36.915768,37.289272,5492212
2025-09-02,EXC,37.155024,37.873850,36.958384,37.823438,6878919
2025-09-03,EXC,37.716738,37.945276,37.486706,37.577179,3675127
2025-09-04,EXC,37.433505,37.778582,37.313409,37.641372,4479757
2025-09-05,EXC,37.863667,38.095952,37.571089,37.606759,5716250
2025-09-08,EXC,37.533430,38.141441,37.321637,38.095385,10084057
2025-09-09,EXC,37.947678,38.680386,37.912518,38.505172,8849449
2025-09-10,EXC,38.451894,38.655931,38.051229,38.170023,5292505
2025-09-11,EXC,38.190340,38.374575,37.918035,38.074273,5069532
2025-09-12,EXC,37.961991,38.141241,37.584902,37.785655,7891834
2025-09-15,EXC,37.871149,38.368126,37.781328,38.155380,7114140
2025-09-16,EXC,38.080395,38.332858,37.464427,37.735820,4038886
2025-09-17,EXC,37.466479,37.841780,37.281550,37.768053,4565387
2025-09-18,EXC,37.828202,38.780454,37.614012,38.741520,8154997
2025-09-19,EXC,38.672772,39.488544,38.636462,39.334960,6454687
2025-09-22,EXC,39.244480,39.332716,38.910720,39.311933,6474452
2025-09-23,EXC,39.221987,39.292147,39.095562,39.284712,7899568
2025-09-24,EXC,39.294800,39.394766,38.901532,39.214165,5552718
2025-09-25,EXC,39.252462,40.146434,38.999703,39.768961,5423427
2025-09-26,EXC,39.924865,39.992854,39.466711,39.560360,4640124
2025-09-29,EXC,39.580034,39.691923,39.570946,39.656759,5006564
2025-09-30,EXC,39.497257,39.699605,39.366209,39.652199,5182984
2025-10-01,EXC,39.547399,40.163084,39.065244,40.143762,4902141
2025-10-02,EXC,40.180841,40.211312,39.946913,40.043241,5290944
2025-10-03,EXC,39.685820,39.889147,39.408521,39.667001,4870876
2025-10-06,EXC,39.500665,39.618910,38.680727,38.788636,4812868
2025-10-07,EXC,38.964427,39.168390,38.471317,38.522705,4485383
2025-10-08,EXC,38.515439,38.728005,38.370723,38.503848,3643472
2025-10-09,EXC,38.609186,38.825413,37.597699,37.707376,7755800
2025-10-10,EXC,37.758446,38.119429,37.736665,37.801254,5111866
2025-10-13,EXC,37.886719,38.001873,37.369580,37.371722,3616672
2025-10-14,EXC,37.279096,37.798915,37.190039,37.562429,5388788
2025-10-15,EXC,37.345372,37.410441,37.237009,37.287923,5561341
2025-10-16,EXC,37.156044,37.994196,37.000657,37.704389,5148577
2025-10-17,EXC,37.804254,37.836935,37.626474,37.631058,4573176
2025-10-20,EXC,37.583679,37.852803,36.962111,37.023433,5184298
2025-10-21,EXC,36.989951,37.033525,36.545361,36.686501,5382694
2025-10-22,EXC,36.705879,37.371501,36.632838,37.174114,8788760
2025-10-23,EXC,37.124735,38.002193,37.093513,37.630424,3414057
2025-10-24,EXC,37.675591,37.732851,37.178863,37.372398,4384754
2025-10-27,EXC,37.647211,37.794191,37.479368,37.748891,8198328
2025-10-28,EXC,37.766704,38.124189,37.648608,38.094311,4611974
2025-10-29,EXC,38.018288,38.623610,37.854132,38.345127,5605344
2025-10-30,EXC,38.450777,38.623024,37.882524,38.006164,7067761
2025-10-31,EXC,38.025801,38.271456,37.325660,37.567995,5620841
2025-11-03,EXC,37.465426,37.990881,37.295168,37.845761,4963078
2025-11-04,EXC,37.901491,38.380303,37.709785,38.259116,6869753
2025-11-05,EXC,38.103461,39.179691,38.061317,38.897428,8025426
2025-11-06,EXC,38.889224,38.893968,38.530374,38.623755,3210358
2025-11-07,EXC,38.643169,38.826183,38.448199,38.824695,4992953
2025-11-10,EXC,38.992825,39.321873,38.366538,38.420985,4071766
2025-11-11,EXC,38.148157,38.781555,38.085880,38.602993,4576454
2025-11-12,EXC,38.597465,38.640516,37.986272,38.460261,5410713
2025-11-13,EXC,38.427406,38.444800,37.821369,38.281814,7339055
2025-11-14,EXC,38.071582,38.823610,37.929609,38.713058,7201199
2025-11-17,EXC,38.598996,38.736650,37.336874,37.639389,3434505
2025-11-18,EXC,37.626146,37.717368,37.021152,37.277411,6403766
2025-11-19,EXC,37.283301,37.585230,36.926561,36.981103,3322290
2025-11-20,EXC,37.000082,37.276905,36.798397,37.201074,4173047
2025-11-21,EXC,37.220564,37.380487,36.871741,37.027818,5939918
2025-11-24,EXC,36.957642,37.242754,36.816108,36.958104,6204115
2025-11-25,EXC,36.978343,37.229011,36.598791,36.810158,6701928
2025-11-26,EXC,36.778670,37.211503,36.676988,37.016260,2555825
2025-11-27,EXC,36.996580,37.621237,36.987379,37.360735,3585140
2025-11-28,EXC,37.419193,38.415184,37.284635,38.345294,9083127
2025-12-01,EXC,38.273710,38.408207,38.259311,38.262917,5598848
2025-12-02,EXC,38.242199,38.542287,38.036601,38.145367,9630133
2025-12-03,EXC,38.087566,38.607009,37.997167,38.512324,4921663
2025-12-04,EXC,38.616830,39.068543,38.461360,38.889037,5696769
2025-12-05,EXC,38.698967,38.914913,38.480258,38.877273,6046332
2025-12-08,EXC,38.798914,39.142351,38.798831,39.074739,4401454
2025-12-09,EXC,39.206117,39.376309,38.903590,39.331106,8082575
2025-12-10,EXC,39.506987,39.527063,39.025995,39.245138,4614939
2025-12-11,EXC,39.282057,40.112995,39.044461,39.718388,7514119
2025-12-12,EXC,39.649536,40.880964,39.578860,40.711486,6787394
2025-12-15,EXC,40.742406,41.106829,40.576148,40.817992,6060109
2025-12-16,EXC,40.926630,41.274743,40.749671,41.144800,4809650
2025-12-17,EXC,41.133066,41.831365,41.079896,41.647431,3446177
2025-12-18,EXC,41.779951,42.314415,41.760676,42.100939,5468405
2025-12-19,EXC,41.946208,42.291005,41.670630,41.815421,5119222
2025-12-22,EXC,41.855845,42.220228,41.716926,41.966525,5424565
2025-12-23,EXC,42.001108,42.584417,41.657146,42.273774,4294685
2025-12-24,EXC,42.197590,42.493698,41.800703,41.805290,4854315
2025-12-25,EXC,42.040991,42.290959,41.948600,42.012858,5533356
2025-12-26,EXC,42.001854,42.305577,41.658806,42.230175,5639548
2025-12-29,EXC,42.208809,42.248545,41.986748,42.061558,4448439
2025-12-30,EXC,42.057408,42.833617,41.988662,42.769617,3712681
2025-12-31,EXC,42.816894,43.099678,42.636441,43.026462,4373026
2021-01-04,D,66.712139,66.802847,66.438320,66.553219,7050305
2021-01-05,D,66.666565,67.204761,65.314298,65.914764,5559810
2021-01-06,D,65.906440,66.676130,65.524202,65.710663,5227526
2021-01-07,D,65.490108,66.047055,65.438393,65.838110,5267224
2021-01-08,D,65.858391,67.246166,65.745371,66.912334,4592685
2021-01-11,D,67.056857,67.085425,66.964999,66.987545,5427245
2021-01-12,D,67.033393,67.819327,66.290641,67.407988,6602255
2021-01-13,D,67.376232,67.568264,66.932456,66.934946,3169711
2021-01-14,D,66.554417,66.878853,66.475830,66.611646,4173111
2021-01-15,D,66.717463,66.954545,66.333492,66.497710,4428752
2021-01-18,D,66.473630,66.558420,65.915387,66.044397,5572570
2021-01-19,D,66.122135,66.698911,66.076566,66.517077,7500879
2021-01-20,D,66.880865,67.265874,66.028869,66.421418,3789154
2021-01-21,D,66.336642,66.778359,66.079508,66.282534,4148069
2021-01-22,D,66.184382,67.441604,66.154735,67.018696,5340040
2021-01-25,D,66.857024,67.797698,66.530049,67.501600,7659046
2021-01-26,D,67.641119,67.680576,66.388068,66.694993,5505968
2021-01-27,D,66.348064,66.543672,65.868886,66.325189,5687933
2021-01-28,D,66.560084,67.756489,66.457547,67.200097,5907905
2021-01-29,D,66.916721,67.076436,66.330359,66.493635,8183285
2021-02-01,D,66.159892,67.258947,66.056329,66.832032,6496433
2021-02-02,D,66.480310,66.674094,66.008163,66.531376,5585937
2021-02-03,D,66.391525,66.703603,66.139698,66.600632,6940199
2021-02-04,D,66.376929,66.951531,66.289520,66.637671,5673912
2021-02-05,D,66.695669,66.926460,66.048312,66.262775,6329155
2021-02-08,D,66.343263,66.765715,65.511543,66.213463,7644617
2021-02-09,D,66.077925,66.438502,65.795699,65.839117,4905122
2021-02-10,D,65.594191,65.741391,64.343718,64.418762,6678625
2021-02-11,D,64.478185,64.551197,63.361802,63.368492,4009572
2021-02-12,D,63.317497,63.319810,62.867530,63.199377,6032289
2021-02-15,D,63.597305,63.765351,62.345267,62.460224,5074715
2021-02-16,D,62.383247,62.539396,62.266590,62.385012,4672016
2021-02-17,D,62.479401,62.911836,61.710716,61.880247,4419792
2021-02-18,D,62.034897,62.302988,61.511462,61.588332,3880547
2021-02-19,D,61.761540,62.248639,60.436723,60.691638,6415492
2021-02-22,D,60.606574,60.689470,59.250051,59.540644,4957922
2021-02-23,D,59.548172,59.865550,59.210146,59.625887,3925123
2021-02-24,D,59.697750,59.907737,59.449129,59.613494,5214706
2021-02-25,D,59.651298,59.896287,59.519622,59.738101,4819237
2021-02-26,D,59.956737,60.239313,59.833888,59.989690,6996938
2021-03-01,D,59.900727,60.316810,59.361045,60.143865,4313528
2021-03-02,D,60.432491,60.854852,60.281744,60.623762,4491893
2021-03-03,D,60.515747,61.606147,60.369900,61.250495,7366394
2021-03-04,D,61.134366,62.676041,60.844242,62.126630,6054841
2021-03-05,D,62.217395,62.768448,62.184833,62.545610,7408616
2021-03-08,D,62.562712,62.692752,62.212337,62.600608,3006312
2021-03-09,D,62.572730,62.786459,62.068456,62.182966,4785081
2021-03-10,D,62.186158,62.186593,62.103643,62.128465,4024611
2021-03-11,D,61.889448,62.631340,61.291203,62.322289,4395982
2021-03-12,D,62.211671,63.375945,62.159175,63.356502,9467602
2021-03-15,D,63.496150,64.443063,63.401067,64.412290,4720230
2021-03-16,D,64.844953,64.920083,64.219166,64.662095,6214938
2021-03-17,D,64.750032,65.588840,64.598462,65.084446,4180041
2021-03-18,D,64.733523,65.135942,63.320858,63.829241,6210434
2021-03-19,D,63.990607,64.822864,63.528946,64.233032,6259818
2021-03-22,D,64.233898,65.029870,62.833372,62.892035,6763098
2021-03-23,D,62.899051,63.020975,62.857717,62.899671,5247963
2021-03-24,D,62.918930,63.328500,62.519106,62.749368,5418847
2021-03-25,D,62.620138,63.294084,62.388494,63.166458,6229404
2021-03-26,D,63.151697,63.398187,62.082257,62.444968,7649462
2021-03-29,D,62.397308,62.780458,61.496638,61.707912,5322692
2021-03-30,D,61.356676,61.691595,60.937012,61.426406,6416387
2021-03-31,D,61.477390,62.083704,61.127712,61.769358,6757415
2021-04-01,D,62.033145,62.054940,61.363487,61.740160,4941023
2021-04-02,D,61.849947,62.055256,60.736610,61.044714,7471102
2021-04-05,D,61.131129,61.262615,60.135308,60.463111,6244798
2021-04-06,D,60.574228,62.300831,60.483872,61.774305,5949268
2021-04-07,D,61.513175,62.199772,61.383434,61.940309,6045749
2021-04-08,D,61.869939,62.713405,61.629176,62.072619,3702231
2021-04-09,D,61.784247,61.802943,61.328853,61.551563,5017441
2021-04-12,D,61.288358,61.758851,61.234658,61.705724,6308763
2021-04-13,D,61.932507,63.314426,61.457636,62.868268,6270458
2021-04-14,D,62.899053,63.709747,62.864817,63.418822,6998542
2021-04-15,D,63.703510,64.175294,63.120742,64.029974,4622557
2021-04-16,D,64.109685,64.159599,63.450491,63.499547,3763842
2021-04-19,D,63.782986,63.947843,63.206099,63.265152,3751853
2021-04-20,D,63.138072,63.879310,63.115145,63.584468,4547507
2021-04-21,D,63.801353,64.949359,63.465415,64.650569,8982092
2021-04-22,D,64.864294,65.231650,64.470245,64.619231,3983099
2021-04-23,D,64.175823,64.210353,62.539810,62.972372,5590970
2021-04-26,D,63.225365,63.935941,61.969617,62.306875,6395617
2021-04-27,D,62.390612,62.619843,62.370800,62.381257,4275073
2021-04-28,D,62.711559,63.458163,62.676993,62.779756,5522494
2021-04-29,D,62.546915,63.469671,62.233167,63.375964,7626558
2021-04-30,D,63.675606,63.718550,62.783431,62.978763,5895081
2021-05-03,D,63.406680,63.471228,62.234258,62.664771,6513916
2021-05-04,D,62.470041,62.763126,61.248576,61.485357,5372551
2021-05-05,D,61.403875,61.875265,60.841962,61.007952,8002239
2021-05-06,D,61.088069,61.684686,59.611618,59.868834,6141129
2021-05-07,D,59.964805,61.134432,59.749358,61.013980,5676839
2021-05-10,D,60.952087,61.698513,60.871920,61.647003,4199314
2021-05-11,D,61.654114,61.686129,61.405195,61.642609,4575149
2021-05-12,D,61.727332,62.117674,61.719773,61.930168,7304363
2021-05-13,D,62.025010,62.443547,61.580623,61.599185,7299260
2021-05-14,D,61.622035,61.957084,59.776464,59.999277,10234146
2021-05-17,D,60.154124,60.192010,59.823999,60.029035,6160315
2021-05-18,D,59.888215,60.520418,59.825510,60.286758,4484803
2021-05-19,D,60.270490,60.661126,59.840278,59.950684,7250839
2021-05-20,D,59.682412,60.113232,59.636656,60.007177,10764599
2021-05-21,D,59.730781,61.094741,59.569619,60.949610,4916842
2021-05-24,D,61.154480,61.316687,61.086736,61.126466,5335886
2021-05-25,D,61.578397,61.759903,60.386911,60.397860,4501263
2021-05-26,D,60.387215,61.593079,60.000662,61.393879,5951396
2021-05-27,D,61.198801,61.237111,59.866946,60.322679,7378383
2021-05-28,D,60.451257,60.876849,60.249182,60.571678,3358452
2021-05-31,D,60.695309,61.024628,60.240605,60.405791,3459256
2021-06-01,D,60.161035,61.057379,59.637774,60.988077,6632141
2021-06-02,D,61.078261,61.328357,60.929151,61.153423,3987363
2021-06-03,D,61.170495,61.268749,60.637652,60.704879,6493354
2021-06-04,D,60.746863,61.226798,60.726035,60.867363,5539147
2021-06-07,D,60.832272,61.416897,60.599836,60.669588,4761099
2021-06-08,D,60.549275,60.750199,60.089623,60.138903,5323633
2021-06-09,D,59.911775,60.542802,59.714828,60.439132,5084521
2021-06-10,D,60.201994,60.432487,59.628320,59.880536,4969448
2021-06-11,D,59.983096,61.445792,59.751561,61.283664,9940373
2021-06-14,D,61.316695,61.777435,60.677338,60.969708,5467578
2021-06-15,D,60.965551,61.231322,60.425838,60.621002,5227700
2021-06-16,D,60.505340,60.846863,59.666148,59.805962,6416057
2021-06-17,D,59.919735,60.066103,58.896997,59.278961,5663253
2021-06-18,D,59.095443,59.182196,58.290837,58.358379,7246260
2021-06-21,D,58.471141,58.601310,58.116537,58.170246,6363870
2021-06-22,D,58.491294,58.741629,57.899450,57.919676,6134290
2021-06-23,D,58.026602,58.332222,57.957865,58.281736,4416829
2021-06-24,D,58.228152,58.249575,56.837100,56.938754,8710560
2021-06-25,D,56.792365,57.671516,56.502371,57.557171,6811495
2021-06-28,D,57.471375,57.915512,57.455949,57.750597,6910415
2021-06-29,D,57.785263,57.817799,56.358706,56.833001,8907085
2021-06-30,D,56.723257,57.172019,55.854172,56.308943,4516243
2021-07-01,D,56.329744,56.401702,55.338794,55.497842,4302854
2021-07-02,D,55.461920,56.141253,55.217894,55.940008,3825904
2021-07-05,D,55.823379,56.036768,55.552814,55.782376,5452205
2021-07-06,D,55.901105,56.144100,54.724217,54.909981,5954865
2021-07-07,D,54.869133,55.106131,54.715747,54.854755,5699775
2021-07-08,D,54.683818,54.866489,54.004174,54.440163,6079102
2021-07-09,D,54.557440,54.760299,54.067009,54.608252,7600124
2021-07-12,D,54.719596,54.819000,54.524644,54.690704,4607314
2021-07-13,D,54.801219,55.187683,54.029167,54.364595,5997498
2021-07-14,D,54.546502,54.647873,54.110506,54.344768,5321631
2021-07-15,D,54.505217,54.608122,54.233798,54.263579,4707188
2021-07-16,D,54.409283,54.567485,53.928119,54.083141,6325566
2021-07-19,D,54.268947,54.598941,54.180303,54.595388,5952284
2021-07-20,D,54.904998,55.183123,54.888401,55.149920,8048841
2021-07-21,D,55.477688,55.768300,54.732437,54.835514,7357715
2021-07-22,D,55.101330,55.237744,54.925536,55.202140,3821918
2021-07-23,D,55.416380,56.584213,55.389146,56.457918,7679455
2021-07-26,D,56.325946,56.383297,55.974831,56.085367,5870963
2021-07-27,D,56.371986,56.789767,55.499710,55.637097,4964572
2021-07-28,D,55.631731,56.063567,55.472536,55.850784,3619754
2021-07-29,D,56.196488,57.012678,56.043911,56.463363,6854577
2021-07-30,D,56.399118,56.659483,55.874410,56.325359,6101074
2021-08-02,D,56.287825,56.452273,55.519258,55.777357,4361054
2021-08-03,D,55.722406,55.748423,54.116587,54.240924,8365596
2021-08-04,D,54.269299,54.787507,53.828524,54.780362,8214378
2021-08-05,D,54.768284,54.839904,53.451625,53.588380,7940887
2021-08-06,D,53.677598,54.247147,53.581768,53.696425,5499252
2021-08-09,D,53.748409,54.600034,53.735871,54.391274,5066505
2021-08-10,D,54.527340,55.053296,54.363747,54.811616,6312135
2021-08-11,D,55.150824,55.751402,55.087203,55.710553,7626729
2021-08-12,D,55.574670,56.051129,55.326631,55.846589,4385981
2021-08-13,D,55.964664,56.665443,55.937333,56.376966,7034912
2021-08-16,D,56.223338,56.760852,55.981988,56.430631,3401528
2021-08-17,D,56.444365,56.812994,55.771599,56.152988,9108919
2021-08-18,D,55.984019,56.119293,55.099743,55.491964,6902250
2021-08-19,D,55.180944,56.230462,55.119528,56.204806,5809604
2021-08-20,D,56.536500,56.732935,55.934280,56.329405,5675621
2021-08-23,D,56.600673,56.637574,55.983381,56.190515,6182312
2021-08-24,D,56.598190,57.037128,56.478331,56.843088,4846101
2021-08-25,D,57.086013,57.294149,56.793802,57.000962,7230582
2021-08-26,D,57.011373,57.017214,56.596348,56.647510,3630856
2021-08-27,D,56.677012,56.796006,55.995028,56.439482,7842892
2021-08-30,D,56.363612,56.568868,56.032977,56.134687,5505784
2021-08-31,D,56.043554,56.429726,55.787135,56.340505,7244872
2021-09-01,D,56.386733,56.627908,55.994601,56.588786,3939039
2021-09-02,D,56.594203,57.190999,56.093688,56.140237,6866857
2021-09-03,D,55.996573,56.431810,55.165534,55.197935,9377234
2021-09-06,D,55.173170,55.672114,54.704730,54.927620,3878645
2021-09-07,D,55.076765,55.313831,54.330587,54.507762,6611089
2021-09-08,D,54.455472,55.544239,54.373646,55.448819,6802477
2021-09-09,D,55.808307,56.000973,54.659489,54.691593,7343250
2021-09-10,D,54.707656,55.578159,54.691932,55.434479,4021379
2021-09-13,D,55.330965,55.570958,54.968568,55.133223,4418328
2021-09-14,D,55.063929,55.522803,54.804127,55.130526,3991440
2021-09-15,D,55.517549,55.543629,55.246784,55.351716,6250256
2021-09-16,D,55.523871,55.562382,54.476729,54.577486,5573656
2021-09-17,D,54.353734,55.080336,54.116849,54.981309,4905360
2021-09-20,D,55.087937,55.269407,54.208274,54.244761,5364326
2021-09-21,D,54.319687,54.503417,53.542285,53.694337,5731598
2021-09-22,D,54.021451,54.143653,53.913487,54.085478,6077075
2021-09-23,D,54.136156,54.550084,52.947148,53.089016,8172114
2021-09-24,D,52.952459,54.357889,52.418100,54.067208,7208158
2021-09-27,D,54.082104,54.328963,53.202497,53.351154,9003508
2021-09-28,D,53.332213,53.458561,53.039289,53.047920,5575883
2021-09-29,D,53.152821,53.468442,52.660170,52.951734,3957604
2021-09-30,D,52.954001,53.318014,52.638730,53.271506,7713186
2021-10-01,D,53.514810,53.607422,52.651540,52.814073,5762252
2021-10-04,D,52.566404,53.529593,52.329902,53.091987,3290941
2021-10-05,D,53.313570,53.398780,52.365157,52.534987,5460773
2021-10-06,D,52.627005,52.877382,51.478526,51.859319,4566029
2021-10-07,D,51.625159,53.187899,51.393526,52.686954,8030213
2021-10-08,D,52.723705,52.973512,52.715560,52.816177,3492547
2021-10-11,D,52.782307,54.290828,52.673306,53.761228,4836317
2021-10-12,D,53.661596,53.739727,52.899614,53.142647,6356503
2021-10-13,D,53.195951,53.278494,52.685471,52.972862,2935707
2021-10-14,D,52.796837,54.253778,52.776706,54.180482,6023700
2021-10-15,D,54.344804,54.354823,53.619591,53.768863,8505900
2021-10-18,D,53.647571,53.826064,52.043038,52.156715,3783787
2021-10-19,D,52.388515,52.435787,51.486964,51.725608,5808947
2021-10-20,D,51.896140,52.102905,50.817489,50.904216,4928724
2021-10-21,D,50.990300,51.261026,50.839232,50.914708,6048279
2021-10-22,D,50.705236,51.513061,50.581651,51.140551,6447526
2021-10-25,D,51.118450,51.610039,50.793597,51.552843,7789559
2021-10-26,D,51.686608,52.124742,51.645346,52.015001,6189592
2021-10-27,D,51.882374,52.369779,51.869744,52.257497,3619457
2021-10-28,D,52.333769,52.489774,51.999974,52.197601,6898090
2021-10-29,D,52.093183,52.339574,51.327873,51.386550,9598093
2021-11-01,D,51.463924,52.359412,51.323304,51.976401,7519882
2021-11-02,D,51.750797,52.819321,51.315388,52.353229,10168870
2021-11-03,D,52.332998,53.502977,52.209575,53.062904,7312832
2021-11-04,D,53.090274,53.149390,52.620529,52.820759,5841392
2021-11-05,D,52.870626,52.921197,52.428133,52.693688,5662098
2021-11-08,D,52.686993,53.168587,52.667563,53.082535,3826309
2021-11-09,D,53.113252,53.404214,53.032915,53.054123,6810444
2021-11-10,D,53.154504,53.313987,52.590648,52.862939,7398532
2021-11-11,D,52.689340,53.730207,52.451455,53.391736,5278094
2021-11-12,D,53.724639,53.782196,52.615071,52.798196,3606211
2021-11-15,D,52.877926,53.071682,52.014900,52.108910,6177208
2021-11-16,D,52.123701,52.558463,51.824639,52.365448,7088290
2021-11-17,D,52.140706,52.908743,51.845342,52.693928,5809243
2021-11-18,D,52.513556,52.796521,52.151376,52.282046,5789773
2021-11-19,D,52.425859,52.522193,51.837901,52.190996,3078875
2021-11-22,D,52.371470,52.474888,51.392671,51.828917,7818117
2021-11-23,D,52.109527,52.501224,51.436736,51.533280,4973999
2021-11-24,D,51.540077,51.580882,50.571631,50.753559,4818448
2021-11-25,D,50.859476,51.580384,50.502166,51.264307,6646449
2021-11-26,D,51.424337,51.525569,50.979268,51.305345,5222135
2021-11-29,D,51.116491,51.509282,50.890098,51.251340,3524283
2021-11-30,D,51.403240,51.579242,51.270039,51.496823,4669840
2021-12-01,D,51.514523,51.883500,51.406637,51.533153,4010206
2021-12-02,D,51.871673,52.036718,50.619502,50.910007,8809263
2021-12-03,D,51.008987,51.105777,49.857027,50.062694,6680341
2021-12-06,D,50.048781,50.310200,49.145360,49.478050,4391448
2021-12-07,D,49.260009,50.184623,48.958740,49.810170,6073051
2021-12-08,D,49.886864,50.802878,49.513564,50.569680,8079994
2021-12-09,D,50.432968,50.761425,50.198945,50.604894,2625919
2021-12-10,D,50.584776,50.596319,49.864177,49.911006,4910015
2021-12-13,D,49.796827,50.866135,49.628290,50.445567,3571530
2021-12-14,D,50.093736,50.213204,49.772438,50.100690,4062769
2021-12-15,D,49.969925,51.181023,49.868432,50.936429,4068348
2021-12-16,D,50.681447,51.311604,50.318405,51.200968,8403693
2021-12-17,D,51.138912,51.230649,50.791085,50.814429,5828313
2021-12-20,D,50.889273,51.120346,50.514085,50.618555,4415690
2021-12-21,D,50.602350,50.675789,50.337639,50.449565,5017748
2021-12-22,D,50.376054,50.663599,49.731666,49.910584,6728622
2021-12-23,D,49.751899,49.767283,49.198396,49.546901,8937599
2021-12-24,D,49.822404,50.035060,48.800370,48.899188,9296899
2021-12-27,D,48.837082,50.384136,48.679270,50.160360,7077904
2021-12-28,D,50.392013,50.700443,50.025818,50.037739,7179708
2021-12-29,D,50.037863,50.508276,49.810442,50.098409,5557335
2021-12-30,D,50.026911,50.900725,49.849152,50.474424,4994115
2021-12-31,D,50.567604,50.788384,49.866745,49.950139,5581910
